status,section,docId,in_en,in_vi,in_ja,en_title,vi_title,ja_title
MATCHED,model-testing-test-jobs,"when-to-use-model-testing-test-jobs",Y,Y,Y,"When To Use Model Testing Test Jobs","Khi nào nên sử dụng Model Testing - Test Jobs","When To Use Model Testing Test Jobs"
MATCHED,model-testing,"completion-history",Y,Y,Y,"Completion history","Lịch sử completion","Completion History"
MATCHED,model-testing,"create-an-interactive-session",Y,Y,Y,"Create an interactive session","Tạo interactive session","モデルテストサービスにアクセスし、「インタラクティブセッション」を選択し、「新しいセッションを作成」をクリックします [![file](/img/migrated/image-1746688925988.21.46-ae14f354.png)](/img/migrated/image-1746688925988.21.46-ae14f354.png)"
MATCHED,model-testing,"definition",Y,Y,Y,"Definition","Định nghĩa","モデルテスト"
MATCHED,model-testing,"key-features",Y,Y,Y,"Key features","Tính năng chính","Key Features"
MATCHED,model-testing,"model-testing",Y,Y,Y,"Model testing","Kiểm thử mô hình","モデルテスト"
MATCHED,model-testing,"test-models-response",Y,Y,Y,"Test models response","Kiểm thử phản hồi mô hình","Test Models Response"
MATCHED,nat_instance,"Initial-Setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
PARTIAL,nat_instance,"nat_instance",Y,Y,N,"NAT Instance","NAT Instance",""
MATCHED,nat_instance,"overview-nat-instance",Y,Y,Y,"NAT Instance overview","Tổng quan NAT Instance","NAT Instanceの概要"
MATCHED,nat_instance,"question",Y,Y,Y,"Can a NAT Instance be used as a regular instance?","NAT Instance có thể được sử dụng như một instance thông thường không?","NAT Instanceは通常のインスタンスとして使用できますか？"
MATCHED,nat_instance,"setting-nat-instance",Y,Y,Y,"Configure NAT Instance","Cấu hình NAT Instance","NAT Instanceの設定"
MATCHED,nat_instance,"use-nat-instance",Y,Y,Y,"Available for General service plan users only","Tính năng chỉ áp dụng cho người dùng mua dịch vụ loại General","Generalサービスプランのユーザーのみ利用可能"
MATCHED,nic,"add-card-NIC- new",Y,Y,Y,"Add a new NIC card","Thêm Network Interface Card mới","新しいNICカードの追加"
MATCHED,nic,"change-address-MAC",Y,Y,Y,"Change MAC address","Thay đổi địa chỉ MAC","MACアドレスの変更"
MATCHED,nic,"convert-card",Y,Y,Y,"Convert a NIC card to primary","Chuyển card thường thành card Primary","NICカードをプライマリに変換"
MATCHED,nic,"create-card-NIC- Primary",Y,Y,Y,"Create a primary NIC","Khởi tạo card NIC Primary","プライマリNICの作成"
MATCHED,nic,"delete-card-NIC",Y,Y,Y,"Delete a NIC card","Xóa Network Interface Card","NICカードの削除"
MATCHED,nic,"disable-NIC-card",Y,Y,Y,"Disable a NIC card","Disable card NIC","NICカードの無効化"
MATCHED,nic,"edit-ip-address",Y,Y,Y,"Edit IP address","Chỉnh sửa địa chỉ IP","IPアドレスの編集"
MATCHED,nic,"enable-NIC-card",Y,Y,Y,"Enable a NIC card","Enable card NIC","NICカードの有効化"
MATCHED,nic,"initial-setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
MATCHED,nic,"nic",Y,Y,Y,"Network Interface Card (NIC)","Network Interface Card (NIC)","ネットワークインターフェースカード (NIC)"
MATCHED,notification-bell,"initial-setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
PARTIAL,notification-bell,"notification-bell",Y,Y,N,"Notification Bell","Notification Bell",""
MATCHED,notification-bell,"see-notification-bell",Y,Y,Y,"View notifications","Xem danh sách thông báo","通知を確認する"
MATCHED,notification-bell,"show-notification",Y,Y,Y,"Notification bell indicator","Xem biểu tượng chuông thông báo","通知ベルアイコンの表示"
MATCHED,policy-management,"apply-policy",Y,Y,Y,"Apply policy","Áp dụng policy","ポリシーの適用"
MATCHED,policy-management,"create-overview-policy",Y,Y,Y,"Quick start: Policy Management","Khởi tạo nhanh Policy Management","ポリシー管理のクイック作成"
MATCHED,policy-management,"create-policy",Y,Y,Y,"Create a policy","Khởi tạo Policy Management","ポリシー管理の作成"
MATCHED,policy-management,"delete-policy",Y,Y,Y,"Delete a policy","Xóa policy","ポリシーの削除"
MATCHED,policy-management,"disable-policy",Y,Y,Y,"Disable a policy","Vô hiệu hóa policy","ポリシーを無効にする"
MATCHED,policy-management,"edit-policy",Y,Y,Y,"Edit a policy","Chỉnh sửa policy","ポリシーの編集"
MATCHED,policy-management,"enable-policy",Y,Y,Y,"Enable a policy","Kích hoạt policy","ポリシーを有効にする"
MATCHED,policy-management,"initial-setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
MATCHED,policy-management,"overview-policy",Y,Y,Y,"Introduction","Giới thiệu","Overview Policy"
MATCHED,policy-management,"policy-management",Y,Y,Y,"Policy Management","Policy Management","ポリシー管理"
MATCHED,relation-management,"alert",Y,Y,Y,"Alert","Alert","Alert"
MATCHED,relation-management,"component-management",Y,Y,Y,"Component Management","Component Management","Component Management"
MATCHED,relation-management,"dashboard",Y,Y,Y,"Dashboard","Bảng điều khiển","ダッシュボード"
MATCHED,relation-management,"datasource-relation-management",Y,Y,Y,"Datasource Relation Management","Datasource Relation Management","Datasource Relation Management"
PARTIAL,relation-management,"initial-setup",Y,Y,N,"Initial Setup","Thiết lập ban đầu",""
PARTIAL,relation-management,"relation-management",Y,Y,N,"Relation Management","Relation Management",""
MATCHED,relation-management,"relation-management-detail",Y,Y,Y,"1, Create relation","1, Tạo relation","1, リレーションの作成"
MATCHED,relation-management,"tag-management",Y,Y,Y,"Tag Management","Tag Management","Tag Management"
MATCHED,relation-management,"tao-tai khoan-fpt-cloud-va-dang-nhap-vao-fpt-portal",Y,Y,Y,"Create an FPT Cloud Account and Log in to FPT Portal","Tao Tai Khoan Fpt Cloud Va Dang Nhap Vao Fpt Portal","FPT Cloudアカウントの作成とFPT Portalへのログイン"
MATCHED,relation-management,"tao-work-space",Y,Y,Y,"Create a Workspace","Tao Work Space","ワークスペースの作成"
MATCHED,relation-management,"truy-cap-dich-vu",Y,Y,Y,"Accessing the Service","Các bước thực hiện như sau:","サービスへのアクセス"
MATCHED,reporting,"delete-report",Y,Y,Y,"Delete a report","Xóa report","レポートの削除"
MATCHED,reporting,"edit-report",Y,Y,Y,"Edit a report","Sửa report","レポートの編集"
MATCHED,reporting,"initial-setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
PARTIAL,reporting,"reporting",Y,Y,N,"Reporting","Reporting",""
MATCHED,reporting,"tao-report",Y,Y,Y,"Create a report","Tạo report","レポートの作成"
MATCHED,reporting,"test-send-email",Y,Y,Y,"Test send email","Test send email","テスト送信メール"
MATCHED,reporting,"tich-hop-dich-vu",Y,Y,Y,"Service integration","Tích hợp dịch vụ","サービス連携"
MATCHED,reporting,"view-detail",Y,Y,Y,"View report details","Xem chi tiết report","レポート詳細の表示"
MATCHED,sso-single-sign-on,"config-sso",Y,Y,Y,"Configure SSO","Cấu hình SSO","SSOの設定"
MATCHED,sso-single-sign-on,"overview",Y,Y,Y,"Overview","Tổng quan","概要"
PARTIAL,sso-single-sign-on,"sso-single-sign-on",Y,Y,N,"SSO (Single Sign-On)","SSO (Single Sign-On)",""
MATCHED,sso-single-sign-on,"use-sso",Y,Y,Y,"Using SSO","Sử dụng tính năng SSO","SSOの使用"
MATCHED,tagging,"create-tag-new",Y,Y,Y,"Initializing Tags ","Khởi tạo tag mới","タグの作成"
MATCHED,tagging,"delete-tag",Y,Y,Y,"Delete a tag","Xóa tag đã tạo","タグの削除"
MATCHED,tagging,"edit-tag",Y,Y,Y,"Edit tags","Chỉnh sửa tag","タグの編集"
MATCHED,tagging,"initial-setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
MATCHED,tagging,"resource-1",Y,Y,Y,"Manage tags for resources","Quản lý tag cho tài nguyên","リソースのタグ管理"
MATCHED,tagging,"tagg-lb",Y,Y,Y,"Manage tags for Load Balancer","Quản lý tag cho Load Balancer","Load Balancerのタグ管理"
MATCHED,tagging,"tagging",Y,Y,Y,"Tagging overview","Tổng quan Tagging","タグ付けの概要"
MATCHED,tagging,"tagging-billing",Y,Y,Y,"Tagging billing","Thanh toán theo tag","タグ別請求"
MATCHED,tagging,"tags-custom-image",Y,Y,Y,"Manage tags for Custom Image","Quản lý tag cho Custom Image","Custom Imageのタグ管理"
MATCHED,tagging,"tags-floating-ip",Y,Y,Y,"Manage tags for Floating IP","Quản lý tag cho Floating IP","Floating IPのタグ管理"
MATCHED,tagging,"tags-instance",Y,Y,Y,"Manage tags for Instance","Quản lý tag cho Instance","Instanceのタグ管理"
MATCHED,tagging,"tags-security-group",Y,Y,Y,"Manage tags for Security Group","Quản lý tag cho Security Group","Security Groupのタグ管理"
MATCHED,tagging,"tags-snapshot",Y,Y,Y,"Manage tags for Snapshot","Quản lý tag cho Snapshot","Snapshotのタグ管理"
MATCHED,tagging,"tags-storage-disk",Y,Y,Y,"Manage tags for Storage Disk","Quản lý tag cho ổ đĩa","Storage Diskのタグ管理"
MATCHED,tagging,"tags-subnet",Y,Y,Y,"Manage tags for Subnet","Quản lý tag cho Subnet","Subnetのタグ管理"
MATCHED,terraform,"command-terraform",Y,Y,Y,"Terraform resource scripts","Script tài nguyên Terraform","Terraformリソーススクリプト"
MATCHED,terraform,"document-terraform",Y,Y,Y,"Terraform documentation","Tài liệu Terraform","Terraformドキュメント"
MATCHED,terraform,"overview-terraform",Y,Y,Y,"Terraform overview","Tổng quan Terraform","Terraformの概要"
MATCHED,terraform,"set-up",Y,Y,Y,"Setup guide","Hướng dẫn cài đặt","セットアップガイド"
MATCHED,terraform,"terraform",Y,Y,Y,"Terraform","Terraform","Terraform"
MATCHED,trellix-customer-guide,"Access the administration interface",Y,Y,Y,"Access The Administration Interface","Truy cập giao diện quản trị","管理インターフェースへのアクセス"
MATCHED,trellix-customer-guide,"Create Agent Installation Package",Y,Y,Y,"Trellix Customer Guide","Trellix Customer Guide","Trellix Customer Guide"
MATCHED,trellix-customer-guide,"Viewing Logs",Y,Y,Y,"Viewing Logs","Xem nhật ký (log)","ログの表示"
MATCHED,trellix-customer-guide,"client-task-mapping",Y,Y,Y,"Client Task Mapping","Quản lý client tasks","クライアントタスクの管理"
MATCHED,trellix-customer-guide,"report-guide",Y,Y,Y,"Report Guide","Xem báo cáo","レポートの表示"
MATCHED,trellix-customer-guide,"setting-agert",Y,Y,Y,"Setting Agert","Tạo gói cài đặt agent và cài đặt agent","agent インストールパッケージの作成と agent のインストール"
MATCHED,trellix-customer-guide,"trellix-customer-guide",Y,Y,Y,"Trellix Customer Guide","Trellix customer guide","Trellix カスタマーガイド"
MATCHED,user-token,"create-token",Y,Y,Y,"Create Token","Tạo token mới","Tokenの作成"
MATCHED,user-token,"fqas",Y,Y,Y,"Fqas","Câu hỏi thường gặp","よくある質問"
MATCHED,user-token,"overview",Y,Y,Y,"Overview","Tổng quan","概要"
MATCHED,user-token,"quick-start",Y,Y,Y,"Quick Start","Quick Start","Quick Start"
MATCHED,user-token,"revoke-token",Y,Y,Y,"Revoke Token","Thu hồi token","Tokenの失効"
PARTIAL,user-token,"user-token",Y,Y,N,"User Token","Token",""
ORPHAN,vpn-site-to-site,"Authenticate-Certificate mode-1",Y,N,N,"Authenticate certificate mode","",""
PARTIAL,vpn-site-to-site,"VPN-Activity",Y,Y,N,"VPN activity log","Xem Activity log VPN",""
ORPHAN,vpn-site-to-site,"VPN-Site-to-Site-Configuration-between-FCI-and-AWS-(Virtual-private-gateways)-guide",Y,N,N,"VPN Site-to-Site configuration between FCI and AWS (Virtual Private Gateways)","",""
ORPHAN,vpn-site-to-site,"VPN-Site-to-Site-Configuration-between-FCI-and-AWS-(transit-gateway)-guide",Y,N,N,"VPN Site-to-Site configuration between FCI and AWS (Transit Gateway)","",""
MATCHED,vpn-site-to-site,"VPN-Site-to-Site-Configuration-with-Fortigate-guide",Y,Y,Y,"VPN Site-to-Site configuration with Fortigate","Cấu hình VPN Site-to-Site với Fortigate","VPN Site To Site Configuration With Fortigate Guide"
MATCHED,vpn-site-to-site,"VPN-Site-to-Site-Configuration-with-Palo-Alto-guide",Y,Y,Y,"VPN Site-to-Site configuration with Palo Alto","Cấu hình VPN Site-to-Site với Palo Alto","VPN Site-to-Site configuration with Palo Alto"
ORPHAN,vpn-site-to-site,"VPNアクティビティの確認",N,N,Y,"","","VPN Activity logの確認"
MATCHED,vpn-site-to-site,"VPN情報の確認",Y,Y,Y,"View VPN details","Xem thông tin VPN","VPN情報の確認"
MATCHED,vpn-site-to-site,"action-management",Y,Y,Y,"Manage VPN Connection","Quản lý & thao tác VPN Connection","VPN Connectionの管理"
ORPHAN,vpn-site-to-site,"authenticate-certificate-mode",N,Y,N,"","Xác thực bằng Certificate",""
ORPHAN,vpn-site-to-site,"common-vpn-device-configuration",Y,N,N,"Common VPN device configuration","",""
MATCHED,vpn-site-to-site,"connect-behind-NAT",Y,Y,Y,"Connect Behind NAT","Cấu hình VPN Site-to-Site với các thiết bị NAT IP","NAT背後のデバイス接続"
MATCHED,vpn-site-to-site,"connect-checkpoint-r8120",Y,Y,Y,"Connect Checkpoint R8120","Cấu hình VPN Site-to-Site với CheckPoint R81.20","CheckPoint R81.20デバイスの接続"
MATCHED,vpn-site-to-site,"connect-fci-aws-transitgw",Y,Y,Y,"Connect Fci Aws Transitgw","Cấu hình kết nối VPN Site-to-Site giữa FCI Cloud và AWS (Transit-Gateway)","FCI-AWS接続（Transit Gateway）"
MATCHED,vpn-site-to-site,"connect-fci-aws-virtualgw",Y,Y,Y,"Connect Fci Aws Virtualgw","I. Cấu hình VPN Site-to-Site trên AWS","FCI-AWS接続（Virtual Private Gateway）"
MATCHED,vpn-site-to-site,"connect-fci-vmware",Y,Y,Y,"Connect Fci Vmware","Cấu hình kết nối VPN Site-to-Site giữa Portal OpenStack và VMware","FCI-VMware接続"
MATCHED,vpn-site-to-site,"connect-pfsense",Y,Y,Y,"Connect Pfsense","Cấu hình VPN Site-to-Site với PfSense","Pfsenseデバイスの接続"
MATCHED,vpn-site-to-site,"connect-strongswan",Y,Y,Y,"Connect Strongswan","Cấu hình VPN Site-to-Site với strongSwan","StrongSwanデバイスの接続"
MATCHED,vpn-site-to-site,"connect-vyos-1.5",Y,Y,Y,"Connect Vyos 1.5","Cấu hình VPN Site-to-Site với Vyos 1.5","Vyos 1.5デバイスの接続"
MATCHED,vpn-site-to-site,"create-a-vpn-connection",Y,Y,Y,"Create a VPN connection","Create a VPN connection","Create a VPN connection"
MATCHED,vpn-site-to-site,"create-customer-gateway",Y,Y,Y,"Create Customer Gateway","Hướng dẫn tạo Customer gateway","Create Customer Gateway"
MATCHED,vpn-site-to-site,"create-vpn",Y,Y,Y,"Create VPN Site-to-Site","Khởi tạo VPN Site-to-Site","Create VPN Site-to-Site"
MATCHED,vpn-site-to-site,"create-vpn-connection",Y,Y,Y,"Create Vpn Connection","Hướng dẫn khởi tạo VPN Connection","VPN Connectionの作成"
MATCHED,vpn-site-to-site,"delete-customer-gateway",Y,Y,Y,"Delete Customer Gateway","Hướng dẫn xoá Customer gateway","Delete Customer Gateway"
PARTIAL,vpn-site-to-site,"delete-vpn",Y,Y,N,"Delete VPN Site-to-Site","Xóa VPN Site-to-Site",""
PARTIAL,vpn-site-to-site,"delete-vpn-connection",Y,Y,N,"Delete VPN connection","Hướng dẫn xóa VPN Connection",""
MATCHED,vpn-site-to-site,"disable-VPN-Site-to-Site",Y,Y,Y,"Disable VPN Site-to-Site","Vô hiệu hóa VPN Site-to-Site","Disable VPN Site-to-Site"
PARTIAL,vpn-site-to-site,"download-config-",Y,Y,N,"Download VPN configuration","Tải cấu hình VPN",""
MATCHED,vpn-site-to-site,"edit-customer-gateway",Y,Y,Y,"Edit Customer Gateway","Hướng dẫn chỉnh sửa Customer gateway","Edit Customer Gateway"
MATCHED,vpn-site-to-site,"edit-security-profile",Y,Y,Y,"Edit Security Profile","Chỉnh sửa Security Profile","セキュリティプロファイルの編集"
MATCHED,vpn-site-to-site,"edit-vpn",Y,Y,Y,"Edit VPN information","Chỉnh sửa thông tin VPN","Edit VPN information"
MATCHED,vpn-site-to-site,"edit-vpn-connection",Y,Y,Y,"Edit VPN connection","Hướng dẫn chỉnh sửa VPN Connection","Edit Vpn Connection"
MATCHED,vpn-site-to-site,"enable-disable-vpn-connection",Y,Y,Y,"Enable/disable VPN connection","Hướng dẫn enable/disable VPN Connection","Enable Disable Vpn Connection"
MATCHED,vpn-site-to-site,"enable-vpn-s2S",Y,Y,Y,"Enable VPN Site-to-Site","Kích hoạt VPN Site-to-Site","Enable VPN Site-to-Site"
MATCHED,vpn-site-to-site,"faq",Y,Y,Y,"Faq","Câu hỏi thường gặp","よくある質問"
MATCHED,vpn-site-to-site,"frequently-asked-question",Y,Y,Y,"Frequently asked questions","Frequently asked questions","Frequently asked questions"
MATCHED,vpn-site-to-site,"initial-setup",Y,Y,Y,"Initial Setup","Thiết lập ban đầu","初期設定"
MATCHED,vpn-site-to-site,"ket-noi-thiet-bi-behind-NAT-IP",Y,Y,Y,"Ket Noi Thiet Bi Behind NAT IP","Hướng dẫn kết nối thiết bị Behind NAT IP","NAT背後のデバイス接続（詳細版）"
MATCHED,vpn-site-to-site,"monitoring-service-through-logging-feature-guide",Y,Y,Y,"Monitor service through the Logging feature","Theo dõi dịch vụ thông qua tính năng logging","Monitoring Service Through Logging Feature Guide"
MATCHED,vpn-site-to-site,"monitoring-service-through-monitoring-feature-guide",Y,Y,Y,"Monitor service through the Monitoring feature","Monitoring","Monitoring Service Through Monitoring Feature Guide"
MATCHED,vpn-site-to-site,"openstack-portal-to-VMW",Y,Y,Y,"VPN Site-to-Site configuration between OpenStack and VMware","VPN Site-to-Site configuration between OpenStack and VMware","VPN Site-to-Site configuration between OpenStack and VMware"
